HGNC_Symbol,dataset,LFC,p
PAICS,barnesAll,0.03,0.73062
PAICS,barnesFemale,0.02,0.7906
PAICS,barnesMale,0.04,0.8651
PAICS,Iwamoto_BA10_SCZ,0.14,0.39758
PAICS,Iwamoto_BA46_SCZ,0.17,0.29646
PAICS,MaycoxAll,0.09,0.58217
PAICS,MaycoxFemale,0.27,0.35206
PAICS,MaycoxMale,-0.09,0.4354
PAICS,PietersenAllParvalbumin,-0.66,0.18799
PAICS,PietersenAllPyramidal,0.1,0.76653
PAICS,PietersenFemaleParvalbumin,0.26,0.48146
PAICS,PietersenFemalePyramidal,0.41,0.6905
PAICS,PietersenMaleParvalbumin,-1.57,0.1503
PAICS,PietersenMalePyramidal,-0.28,0.52174
MAP2K5,hiPSC_Neuron,0.03,0.7498
MAP2K5,BloodmRNA,-0.02,0.912
MAP2K5,DISC1_RNA,-0.06,0.85641
MAP2K5,gandalMicro,-0.02,0.19933
MAP2K5,gandalRNAseq,0.03,0.142
MAP2K5,hiPSC_NPC1,0.01,0.94733
MAP2K5,MtSinaiACC,0.26,0.07411
MAP2K5,MtSinaiDLPFC,-0.02,0.88835
MAP2K5,MtSinaiMTA,0.01,0.94986
MAP2K5,MtSinaiTPA,0.07,0.6411
MAP2K5,Stanley,-0.02,0.20904
MAP2K5,CommonMind_DLPFC,-0.01,0.4366
MAP2K5,Deep_Neurons,-0.01,0.91309
MAP2K5,Superficial_Neurons,-0.01,0.91779
MAP2K5,Superficial_Deep_Neurons,-0.02,0.88572
MAP2K5,Lewis_2017_L3,-0.51,0.09039
MAP2K5,Lewis_2017_L5,-0.46,0.14775
MAP2K5,Lewis_2015_L3,0.08,0.29223
MAP2K5,Lewis_2015_L5,0.08,0.2904
MAP2K5,barnesAll,-0.41,0.31105
MAP2K5,barnesFemale,-0.21,0.17157
MAP2K5,barnesMale,-0.77,0.25038
MAP2K5,Iwamoto_BA10_SCZ,0.16,0.27634
MAP2K5,Iwamoto_BA46_SCZ,-0.15,0.46827
MAP2K5,MaycoxAll,0.1,0.39647
MAP2K5,MaycoxFemale,-0.08,0.67646
MAP2K5,MaycoxMale,0.22,0.24594
MAP2K5,PietersenAllParvalbumin,-0.15,0.74871
MAP2K5,PietersenAllPyramidal,-0.23,0.58243
MAP2K5,PietersenFemaleParvalbumin,0.34,0.65177
MAP2K5,PietersenFemalePyramidal,-0.28,0.33861
MAP2K5,PietersenMaleParvalbumin,-0.63,0.3335
MAP2K5,PietersenMalePyramidal,-0.16,0.52001
KAT6A,hiPSC_Neuron,0.02,0.75105
KAT6A,BloodmRNA,NA,NA
KAT6A,DISC1_RNA,0.32,0.11047
KAT6A,gandalMicro,0.01,0.3079
KAT6A,gandalRNAseq,0.03,0.03631
KAT6A,hiPSC_NPC1,0,0.94968
KAT6A,MtSinaiACC,0.07,0.68262
KAT6A,MtSinaiDLPFC,-0.04,0.67818
KAT6A,MtSinaiMTA,-0.36,0.0061
KAT6A,MtSinaiTPA,-0.13,0.11242
KAT6A,Stanley,0.02,0.43826
KAT6A,CommonMind_DLPFC,-0.01,0.5032
KAT6A,Deep_Neurons,-0.03,0.75851
KAT6A,Superficial_Neurons,-0.03,0.7159
KAT6A,Superficial_Deep_Neurons,-0.06,0.64911
KAT6A,Lewis_2017_L3,0.03,0.90811
KAT6A,Lewis_2017_L5,0.39,0.22716
KAT6A,Lewis_2015_L3,0.27,0.01439
KAT6A,Lewis_2015_L5,-0.05,0.63552
KAT6A,barnesAll,-0.04,0.69958
KAT6A,barnesFemale,0.44,0.1501
KAT6A,barnesMale,-0.44,0.50607
KAT6A,Iwamoto_BA10_SCZ,-0.02,0.59786
KAT6A,Iwamoto_BA46_SCZ,0.05,0.48884
KAT6A,MaycoxAll,-0.09,0.45843
KAT6A,MaycoxFemale,-0.01,0.52643
KAT6A,MaycoxMale,-0.11,0.32219
KAT6A,PietersenAllParvalbumin,0.16,0.54761
KAT6A,PietersenAllPyramidal,-0.57,0.40705
KAT6A,PietersenFemaleParvalbumin,0.4,0.42079
KAT6A,PietersenFemalePyramidal,-0.45,0.31787
KAT6A,PietersenMaleParvalbumin,-0.08,0.44073
KAT6A,PietersenMalePyramidal,-0.73,0.31894
BIRC2,hiPSC_Neuron,-0.02,0.75131
BIRC2,BloodmRNA,-0.05,0.728
BIRC2,DISC1_RNA,0.63,0.05248
BIRC2,gandalMicro,-0.01,0.43772
BIRC2,gandalRNAseq,-0.04,0.01268
BIRC2,hiPSC_NPC1,0.06,0.36415
BIRC2,MtSinaiACC,-0.11,0.23019
BIRC2,MtSinaiDLPFC,0.01,0.91065
BIRC2,MtSinaiMTA,-0.01,0.91702
BIRC2,MtSinaiTPA,-0.03,0.6767
BIRC2,Stanley,-0.06,0.35298
BIRC2,CommonMind_DLPFC,-0.01,0.4011
BIRC2,Deep_Neurons,0.06,0.48644
BIRC2,Superficial_Neurons,0.08,0.3977
BIRC2,Superficial_Deep_Neurons,0.14,0.29709
BIRC2,Lewis_2017_L3,-0.36,0.04895
BIRC2,Lewis_2017_L5,-0.6,0.00183
BIRC2,Lewis_2015_L3,-0.34,3.6e-4
BIRC2,Lewis_2015_L5,-0.19,0.04999
BIRC2,barnesAll,0.02,0.7564
BIRC2,barnesFemale,0.06,0.58803
BIRC2,barnesMale,-0.01,0.89596
BIRC2,Iwamoto_BA10_SCZ,0.16,0.22576
BIRC2,Iwamoto_BA46_SCZ,-0.02,0.71546
BIRC2,MaycoxAll,0.05,0.46268
BIRC2,MaycoxFemale,0.04,0.64959
BIRC2,MaycoxMale,0.06,0.60663
BIRC2,PietersenAllParvalbumin,-0.17,0.82949
BIRC2,PietersenAllPyramidal,0.12,0.85983
BIRC2,PietersenFemaleParvalbumin,0.46,0.66796
BIRC2,PietersenFemalePyramidal,0.28,0.7654
BIRC2,PietersenMaleParvalbumin,-0.8,0.4868
BIRC2,PietersenMalePyramidal,-0.09,0.93008
EFCAB14,hiPSC_Neuron,-0.03,0.75468
EFCAB14,BloodmRNA,-0.02,0.844
EFCAB14,DISC1_RNA,-0.55,0.0216
EFCAB14,gandalMicro,0.03,0.12947
EFCAB14,gandalRNAseq,0.02,0.33795
EFCAB14,hiPSC_NPC1,-0.03,0.80019
EFCAB14,MtSinaiACC,-0.04,0.79257
EFCAB14,MtSinaiDLPFC,-0.03,0.78937
EFCAB14,MtSinaiMTA,-0.09,0.5153
EFCAB14,MtSinaiTPA,-0.2,0.16861
EFCAB14,Stanley,0.01,0.81052
EFCAB14,CommonMind_DLPFC,-0.01,0.5712
EFCAB14,Deep_Neurons,0.06,0.57329
EFCAB14,Superficial_Neurons,0.06,0.54398
EFCAB14,Superficial_Deep_Neurons,0.12,0.4287
EFCAB14,Lewis_2017_L3,-0.13,0.52206
EFCAB14,Lewis_2017_L5,0.24,0.27472
EFCAB14,Lewis_2015_L3,0.28,6e-5
EFCAB14,Lewis_2015_L5,0.12,0.08484
EFCAB14,barnesAll,0.15,0.60893
EFCAB14,barnesFemale,0.33,0.57309
EFCAB14,barnesMale,-0.03,0.57368
EFCAB14,Iwamoto_BA10_SCZ,-0.07,0.52426
EFCAB14,Iwamoto_BA46_SCZ,0.01,0.81284
EFCAB14,MaycoxAll,0.02,0.67445
EFCAB14,MaycoxFemale,0.03,0.55208
EFCAB14,MaycoxMale,0.01,0.66035
EFCAB14,PietersenAllParvalbumin,0.29,0.37922
EFCAB14,PietersenAllPyramidal,-0.14,0.57644
EFCAB14,PietersenFemaleParvalbumin,0.38,0.44062
EFCAB14,PietersenFemalePyramidal,0.25,0.66545
EFCAB14,PietersenMaleParvalbumin,0.2,0.51365
EFCAB14,PietersenMalePyramidal,-0.64,0.47194
CHERP,hiPSC_Neuron,-0.03,0.75692
CHERP,BloodmRNA,NA,NA
CHERP,DISC1_RNA,0.36,0.08134
CHERP,gandalMicro,0.02,0.37987
CHERP,gandalRNAseq,0.06,0.01497
CHERP,hiPSC_NPC1,0,0.95514
CHERP,MtSinaiACC,-0.11,0.09523
CHERP,MtSinaiDLPFC,-0.02,0.85473
CHERP,MtSinaiMTA,-0.11,0.15133
CHERP,MtSinaiTPA,-0.03,0.51651
CHERP,Stanley,0.07,0.10634
CHERP,CommonMind_DLPFC,0,0.8382
CHERP,Deep_Neurons,0.02,0.79803
CHERP,Superficial_Neurons,0.02,0.78977
CHERP,Superficial_Deep_Neurons,0.04,0.72349
CHERP,Lewis_2017_L3,0.29,0.10875
CHERP,Lewis_2017_L5,-0.06,0.74076
CHERP,Lewis_2015_L3,0.32,0.01157
CHERP,Lewis_2015_L5,0.1,0.42145
CHERP,barnesAll,-0.28,0.46817
CHERP,barnesFemale,-0.56,0.56214
CHERP,barnesMale,-0.09,0.51434
CHERP,Iwamoto_BA10_SCZ,0.11,0.25752
CHERP,Iwamoto_BA46_SCZ,0.1,0.13366
CHERP,MaycoxAll,0.01,0.84122
CHERP,MaycoxFemale,-0.1,0.58017
CHERP,MaycoxMale,0.1,0.47123
CHERP,PietersenAllParvalbumin,-0.12,0.71759
CHERP,PietersenAllPyramidal,-0.38,0.40056
CHERP,PietersenFemaleParvalbumin,-0.02,0.80741
CHERP,PietersenFemalePyramidal,0.35,0.57736
CHERP,PietersenMaleParvalbumin,-0.22,0.63288
CHERP,PietersenMalePyramidal,-1.3,0.1648
LGMN,hiPSC_Neuron,-0.03,0.75728
LGMN,BloodmRNA,0.51,0.239
LGMN,DISC1_RNA,-1.29,3e-5
LGMN,gandalMicro,-0.01,0.72672
LGMN,gandalRNAseq,-0.02,0.41413
LGMN,hiPSC_NPC1,0.02,0.86424
LGMN,MtSinaiACC,0.01,0.9665
LGMN,MtSinaiDLPFC,0.03,0.88224
LGMN,MtSinaiMTA,-0.41,0.01318
LGMN,MtSinaiTPA,-0.23,0.35349
LGMN,Stanley,0.01,0.82586
LGMN,CommonMind_DLPFC,0.03,0.03645
LGMN,Deep_Neurons,0.04,0.71288
LGMN,Superficial_Neurons,0.04,0.70218
LGMN,Superficial_Deep_Neurons,0.08,0.61152
LGMN,Lewis_2017_L3,-0.02,0.89058
LGMN,Lewis_2017_L5,0.08,0.58955
LGMN,Lewis_2015_L3,-0.05,0.5228
LGMN,Lewis_2015_L5,0.04,0.62387
LGMN,barnesAll,0.09,0.65614
LGMN,barnesFemale,-0.18,0.54911
LGMN,barnesMale,0.31,0.28082
LGMN,Iwamoto_BA10_SCZ,-0.15,0.25544
LGMN,Iwamoto_BA46_SCZ,0.18,0.33597
LGMN,MaycoxAll,-0.04,0.78583
LGMN,MaycoxFemale,0.16,0.36834
LGMN,MaycoxMale,-0.16,0.44087
LGMN,PietersenAllParvalbumin,-0.07,0.92447
LGMN,PietersenAllPyramidal,0.03,0.9695
LGMN,PietersenFemaleParvalbumin,-0.01,0.99068
LGMN,PietersenFemalePyramidal,0.01,0.98875
LGMN,PietersenMaleParvalbumin,-0.13,0.91399
LGMN,PietersenMalePyramidal,0.04,0.96451
CSNK1E,hiPSC_Neuron,-0.02,0.75869
CSNK1E,BloodmRNA,0.62,0.442
CSNK1E,DISC1_RNA,0.19,0.33262
CSNK1E,gandalMicro,-0.04,0.01851
CSNK1E,gandalRNAseq,-0.04,0.00685
CSNK1E,hiPSC_NPC1,-0.05,0.31269
CSNK1E,MtSinaiACC,0.02,0.86741
CSNK1E,MtSinaiDLPFC,0.01,0.94359
CSNK1E,MtSinaiMTA,0.13,0.23797
CSNK1E,MtSinaiTPA,0.17,0.03419
CSNK1E,Stanley,0.02,0.56164
CSNK1E,CommonMind_DLPFC,0.02,0.04964
CSNK1E,Deep_Neurons,NA,NA
CSNK1E,Superficial_Neurons,NA,NA
CSNK1E,Superficial_Deep_Neurons,NA,NA
CSNK1E,Lewis_2017_L3,0.2,0.34227
CSNK1E,Lewis_2017_L5,0.37,0.0995
CSNK1E,Lewis_2015_L3,0.13,0.23974
CSNK1E,Lewis_2015_L5,0.11,0.33809
CSNK1E,barnesAll,-0.25,0.04253
CSNK1E,barnesFemale,-0.41,0.05404
CSNK1E,barnesMale,-0.28,0.06177
CSNK1E,Iwamoto_BA10_SCZ,-0.04,0.62516
CSNK1E,Iwamoto_BA46_SCZ,0.04,0.74313
CSNK1E,MaycoxAll,-0.06,0.13319
CSNK1E,MaycoxFemale,0.01,0.22525
CSNK1E,MaycoxMale,-0.02,0.28245
CSNK1E,PietersenAllParvalbumin,-0.13,0.81691
CSNK1E,PietersenAllPyramidal,-0.76,0.07879
CSNK1E,PietersenFemaleParvalbumin,-0.03,0.80603
CSNK1E,PietersenFemalePyramidal,-1.07,0.09834
CSNK1E,PietersenMaleParvalbumin,-0.24,0.69417
CSNK1E,PietersenMalePyramidal,-0.37,0.50897
SNX7,hiPSC_Neuron,-0.04,0.76067
SNX7,BloodmRNA,NA,NA
SNX7,DISC1_RNA,0.32,0.35581
SNX7,gandalMicro,0.03,0.1088
SNX7,gandalRNAseq,-0.01,0.59609
SNX7,hiPSC_NPC1,-0.06,0.63644
SNX7,MtSinaiACC,0.25,0.01446
SNX7,MtSinaiDLPFC,0.04,0.79355
SNX7,MtSinaiMTA,0.15,0.05938
SNX7,MtSinaiTPA,-0.01,0.89927
SNX7,Stanley,-0.02,0.56252
SNX7,CommonMind_DLPFC,-0.04,0.01117
SNX7,Deep_Neurons,0.05,0.51521
SNX7,Superficial_Neurons,0.05,0.46237
SNX7,Superficial_Deep_Neurons,0.1,0.34872
SNX7,Lewis_2017_L3,-0.3,0.3043
SNX7,Lewis_2017_L5,-0.17,0.59489
SNX7,Lewis_2015_L3,0,0.98279
SNX7,Lewis_2015_L5,-0.28,0.06804
SNX7,barnesAll,0.11,0.31807
SNX7,barnesFemale,-0.08,0.65912
SNX7,barnesMale,0.26,0.06787
SNX7,Iwamoto_BA10_SCZ,0.52,0.0669
SNX7,Iwamoto_BA46_SCZ,0.05,0.47673
SNX7,MaycoxAll,-0.03,0.64586
SNX7,MaycoxFemale,-0.07,0.57514
SNX7,MaycoxMale,-0.01,0.93848
SNX7,PietersenAllParvalbumin,0.07,0.94346
SNX7,PietersenAllPyramidal,0.76,0.35277
SNX7,PietersenFemaleParvalbumin,-0.22,0.88624
SNX7,PietersenFemalePyramidal,0.79,0.47721
SNX7,PietersenMaleParvalbumin,0.35,0.71572
SNX7,PietersenMalePyramidal,0.73,0.50621
AKR7A2,hiPSC_Neuron,-0.03,0.76271
AKR7A2,BloodmRNA,0.01,0.951
AKR7A2,DISC1_RNA,-0.79,0.00517
AKR7A2,gandalMicro,0.04,0.01667
AKR7A2,gandalRNAseq,0.02,0.7154
AKR7A2,hiPSC_NPC1,0,0.97603
AKR7A2,MtSinaiACC,-0.12,0.20185
AKR7A2,MtSinaiDLPFC,0.27,0.15341
AKR7A2,MtSinaiMTA,0.33,0.00477
AKR7A2,MtSinaiTPA,0.18,0.06116
AKR7A2,Stanley,-0.02,0.63742
AKR7A2,CommonMind_DLPFC,0,0.7806
AKR7A2,Deep_Neurons,-0.01,0.96081
AKR7A2,Superficial_Neurons,-0.01,0.929
AKR7A2,Superficial_Deep_Neurons,-0.02,0.92506
AKR7A2,Lewis_2017_L3,-0.08,0.76424
AKR7A2,Lewis_2017_L5,-0.17,0.53958
AKR7A2,Lewis_2015_L3,0,0.97448
AKR7A2,Lewis_2015_L5,0.19,0.10982
AKR7A2,barnesAll,-0.11,0.20951
AKR7A2,barnesFemale,-0.17,0.20878
AKR7A2,barnesMale,-0.05,0.68381
AKR7A2,Iwamoto_BA10_SCZ,0.03,0.80939
AKR7A2,Iwamoto_BA46_SCZ,0.01,0.70937
AKR7A2,MaycoxAll,-0.06,0.31391
AKR7A2,MaycoxFemale,-0.06,0.59424
AKR7A2,MaycoxMale,-0.07,0.40887
AKR7A2,PietersenAllParvalbumin,-0.95,0.25659
AKR7A2,PietersenAllPyramidal,0.55,0.39116
AKR7A2,PietersenFemaleParvalbumin,0.09,0.92956
AKR7A2,PietersenFemalePyramidal,0.65,0.48302
AKR7A2,PietersenMaleParvalbumin,-1.98,0.11719
AKR7A2,PietersenMalePyramidal,0.43,0.66799
CNOT4,hiPSC_Neuron,0.02,0.76358
CNOT4,BloodmRNA,-0.01,0.912
CNOT4,DISC1_RNA,-0.13,0.58165
CNOT4,gandalMicro,0.04,0.03028
CNOT4,gandalRNAseq,0.04,0.0129
CNOT4,hiPSC_NPC1,0.05,0.32887
CNOT4,MtSinaiACC,0.11,0.367
CNOT4,MtSinaiDLPFC,0.13,0.29961
CNOT4,MtSinaiMTA,0.07,0.40993
CNOT4,MtSinaiTPA,-0.15,0.14855
CNOT4,Stanley,0.04,0.05994
CNOT4,CommonMind_DLPFC,0,0.763
CNOT4,Deep_Neurons,0.08,0.34721
CNOT4,Superficial_Neurons,0.09,0.30089
CNOT4,Superficial_Deep_Neurons,0.17,0.18292
CNOT4,Lewis_2017_L3,0.12,0.55999
CNOT4,Lewis_2017_L5,-0.08,0.70389
CNOT4,Lewis_2015_L3,-0.08,0.56357
CNOT4,Lewis_2015_L5,0.03,0.84752
CNOT4,barnesAll,0.07,0.42997
CNOT4,barnesFemale,0.08,0.60798
CNOT4,barnesMale,0.06,0.51333
CNOT4,Iwamoto_BA10_SCZ,-0.02,0.85191
CNOT4,Iwamoto_BA46_SCZ,0,0.2014
CNOT4,MaycoxAll,-0.03,0.65785
CNOT4,MaycoxFemale,0.03,0.44167
CNOT4,MaycoxMale,-0.05,0.7257
CNOT4,PietersenAllParvalbumin,-0.24,0.66974
CNOT4,PietersenAllPyramidal,-0.4,0.40628
CNOT4,PietersenFemaleParvalbumin,0.15,0.51442
CNOT4,PietersenFemalePyramidal,-0.38,0.26379
CNOT4,PietersenMaleParvalbumin,-0.62,0.52943
CNOT4,PietersenMalePyramidal,-0.43,0.34379
HEATR1,hiPSC_Neuron,0.02,0.7639
HEATR1,BloodmRNA,-0.17,0.195
HEATR1,DISC1_RNA,-0.08,0.69497
HEATR1,gandalMicro,0.02,0.21102
HEATR1,gandalRNAseq,0.03,0.12223
HEATR1,hiPSC_NPC1,0.11,0.15649
HEATR1,MtSinaiACC,-0.04,0.72709
HEATR1,MtSinaiDLPFC,0.31,0.45985
HEATR1,MtSinaiMTA,-0.15,0.20142
HEATR1,MtSinaiTPA,-0.1,0.41313
HEATR1,Stanley,0,0.84373
HEATR1,CommonMind_DLPFC,-0.03,0.03179
HEATR1,Deep_Neurons,0.04,0.58278
HEATR1,Superficial_Neurons,0.05,0.52875
HEATR1,Superficial_Deep_Neurons,0.09,0.42483
HEATR1,Lewis_2017_L3,-0.03,0.90261
HEATR1,Lewis_2017_L5,-0.15,0.48764
HEATR1,Lewis_2015_L3,-0.02,0.85076
HEATR1,Lewis_2015_L5,0.02,0.85641
HEATR1,barnesAll,0.17,0.60893
HEATR1,barnesFemale,0.65,0.32608
HEATR1,barnesMale,-0.21,0.42099
HEATR1,Iwamoto_BA10_SCZ,NA,NA
HEATR1,Iwamoto_BA46_SCZ,0.02,0.83741
HEATR1,MaycoxAll,-0.02,0.5525
HEATR1,MaycoxFemale,-0.14,0.5156
HEATR1,MaycoxMale,0.14,0.48677
HEATR1,PietersenAllParvalbumin,-0.45,0.46141
HEATR1,PietersenAllPyramidal,-0.68,0.21937
HEATR1,PietersenFemaleParvalbumin,-0.07,0.60228
HEATR1,PietersenFemalePyramidal,-0.72,0.30724
HEATR1,PietersenMaleParvalbumin,-0.83,0.32009
HEATR1,PietersenMalePyramidal,-0.64,0.38208
ALDH7A1,hiPSC_Neuron,0.03,0.76411
ALDH7A1,BloodmRNA,-0.3,0.15
ALDH7A1,DISC1_RNA,-0.81,0.01631
ALDH7A1,gandalMicro,0.15,1.9e-4
ALDH7A1,gandalRNAseq,0.1,0.10582
ALDH7A1,hiPSC_NPC1,0.11,0.2095
ALDH7A1,MtSinaiACC,0.15,0.40745
ALDH7A1,MtSinaiDLPFC,0.2,0.22759
ALDH7A1,MtSinaiMTA,0.02,0.91496
ALDH7A1,MtSinaiTPA,0.21,0.25564
ALDH7A1,Stanley,0.08,0.04734
ALDH7A1,CommonMind_DLPFC,0.02,0.4558
ALDH7A1,Deep_Neurons,0.01,0.94553
ALDH7A1,Superficial_Neurons,0.03,0.80419
ALDH7A1,Superficial_Deep_Neurons,0.03,0.82886
ALDH7A1,Lewis_2017_L3,0.46,0.00912
ALDH7A1,Lewis_2017_L5,0.24,0.20594
ALDH7A1,Lewis_2015_L3,-0.08,0.65609
ALDH7A1,Lewis_2015_L5,-0.41,0.03067
ALDH7A1,barnesAll,-0.01,0.78828
ALDH7A1,barnesFemale,0.04,0.70918
ALDH7A1,barnesMale,-0.03,0.85694
ALDH7A1,Iwamoto_BA10_SCZ,0.06,0.7348
ALDH7A1,Iwamoto_BA46_SCZ,0.23,0.12545
ALDH7A1,MaycoxAll,0.03,0.63356
ALDH7A1,MaycoxFemale,-0.06,0.53774
ALDH7A1,MaycoxMale,0.12,0.4682
ALDH7A1,PietersenAllParvalbumin,0.96,0.2393
ALDH7A1,PietersenAllPyramidal,0.26,0.23606
ALDH7A1,PietersenFemaleParvalbumin,0.83,0.4147
ALDH7A1,PietersenFemalePyramidal,0.75,0.31481
ALDH7A1,PietersenMaleParvalbumin,1.08,0.31919
ALDH7A1,PietersenMalePyramidal,-0.35,0.41605
INPP4B,hiPSC_Neuron,-0.1,0.76507
INPP4B,BloodmRNA,NA,NA
INPP4B,DISC1_RNA,1.06,0.0655
INPP4B,gandalMicro,-0.04,0.19565
INPP4B,gandalRNAseq,-0.05,0.00573
INPP4B,hiPSC_NPC1,0.69,0.0417
INPP4B,MtSinaiACC,0.36,0.03663
INPP4B,MtSinaiDLPFC,-0.02,0.90219
INPP4B,MtSinaiMTA,0.07,0.64469
INPP4B,MtSinaiTPA,0.1,0.44935
INPP4B,Stanley,0.01,0.51376
INPP4B,CommonMind_DLPFC,0.01,0.3064
INPP4B,Deep_Neurons,0,0.99665
INPP4B,Superficial_Neurons,0,0.96293
INPP4B,Superficial_Deep_Neurons,0,0.9767
INPP4B,Lewis_2017_L3,0.39,0.08276
INPP4B,Lewis_2017_L5,-0.15,0.53393
INPP4B,Lewis_2015_L3,-0.15,0.31315
INPP4B,Lewis_2015_L5,-0.47,0.00233
INPP4B,barnesAll,0.12,0.46002
INPP4B,barnesFemale,0.14,0.62709
INPP4B,barnesMale,0.13,0.47689
INPP4B,Iwamoto_BA10_SCZ,0.39,0.25096
INPP4B,Iwamoto_BA46_SCZ,0.02,0.8784
INPP4B,MaycoxAll,0.04,0.29236
INPP4B,MaycoxFemale,-0.03,0.66465
INPP4B,MaycoxMale,0.08,0.33734
INPP4B,PietersenAllParvalbumin,-0.53,0.50279
INPP4B,PietersenAllPyramidal,-0.15,0.6778
INPP4B,PietersenFemaleParvalbumin,-0.44,0.65049
INPP4B,PietersenFemalePyramidal,-0.34,0.66915
INPP4B,PietersenMaleParvalbumin,-0.63,0.55088
INPP4B,PietersenMalePyramidal,0.09,0.84743
ABHD4,hiPSC_Neuron,-0.05,0.7658
ABHD4,BloodmRNA,-0.24,0.448
ABHD4,DISC1_RNA,-0.08,0.7496
ABHD4,gandalMicro,0.05,0.00758
ABHD4,gandalRNAseq,0.14,0.03406
ABHD4,hiPSC_NPC1,-0.26,0.17345
ABHD4,MtSinaiACC,0.14,0.50815
ABHD4,MtSinaiDLPFC,-0.1,0.46803
ABHD4,MtSinaiMTA,-0.05,0.78628
ABHD4,MtSinaiTPA,-0.01,0.93842
ABHD4,Stanley,0.04,0.2422
ABHD4,CommonMind_DLPFC,-0.02,0.3672
ABHD4,Deep_Neurons,-0.02,0.76205
ABHD4,Superficial_Neurons,-0.04,0.62423
ABHD4,Superficial_Deep_Neurons,-0.06,0.59023
ABHD4,Lewis_2017_L3,-0.02,0.80235
ABHD4,Lewis_2017_L5,-0.16,0.12969
ABHD4,Lewis_2015_L3,0.04,0.31903
ABHD4,Lewis_2015_L5,0.09,0.04043
ABHD4,barnesAll,0.11,0.4363
ABHD4,barnesFemale,0.13,0.75584
ABHD4,barnesMale,0.05,0.3883
ABHD4,Iwamoto_BA10_SCZ,NA,NA
ABHD4,Iwamoto_BA46_SCZ,0.14,0.07237
ABHD4,MaycoxAll,-0.07,0.65609
ABHD4,MaycoxFemale,-0.17,0.17189
ABHD4,MaycoxMale,0.07,0.7447
ABHD4,PietersenAllParvalbumin,0.05,0.76286
ABHD4,PietersenAllPyramidal,-0.16,0.50251
ABHD4,PietersenFemaleParvalbumin,-0.13,0.59995
ABHD4,PietersenFemalePyramidal,0.32,0.57934
ABHD4,PietersenMaleParvalbumin,0.22,0.8242
ABHD4,PietersenMalePyramidal,-0.77,0.43967
CHN1,hiPSC_Neuron,0.04,0.76659
CHN1,BloodmRNA,0.23,0.235
CHN1,DISC1_RNA,-1.28,7e-5
CHN1,gandalMicro,-0.03,0.10888
CHN1,gandalRNAseq,-0.07,0.11288
CHN1,hiPSC_NPC1,0.15,0.3049
CHN1,MtSinaiACC,0.41,0.02125
CHN1,MtSinaiDLPFC,-0.18,0.16596
CHN1,MtSinaiMTA,-0.02,0.86519
CHN1,MtSinaiTPA,0.02,0.8848
CHN1,Stanley,0.01,0.84479
CHN1,CommonMind_DLPFC,0,0.8704
CHN1,Deep_Neurons,0.13,0.64862
CHN1,Superficial_Neurons,0.13,0.67077
CHN1,Superficial_Deep_Neurons,0.26,0.55152
CHN1,Lewis_2017_L3,-0.1,0.02069
CHN1,Lewis_2017_L5,-0.04,0.39298
CHN1,Lewis_2015_L3,0.03,0.43837
CHN1,Lewis_2015_L5,0.02,0.5992
CHN1,barnesAll,0.09,0.44413
CHN1,barnesFemale,-0.01,0.93386
CHN1,barnesMale,0.18,0.30603
CHN1,Iwamoto_BA10_SCZ,0.05,0.68325
CHN1,Iwamoto_BA46_SCZ,0.13,0.19494
CHN1,MaycoxAll,-0.01,0.8714
CHN1,MaycoxFemale,-0.05,0.72876
CHN1,MaycoxMale,0.02,0.73874
CHN1,PietersenAllParvalbumin,-0.17,0.78797
CHN1,PietersenAllPyramidal,0.12,0.8739
CHN1,PietersenFemaleParvalbumin,0.07,0.93843
CHN1,PietersenFemalePyramidal,0.31,0.78967
CHN1,PietersenMaleParvalbumin,-0.42,0.66591
CHN1,PietersenMalePyramidal,-0.12,0.90451
TLE1,hiPSC_Neuron,0.05,0.76691
TLE1,BloodmRNA,NA,NA
TLE1,DISC1_RNA,0.21,0.25301
TLE1,gandalMicro,0.03,0.24702
TLE1,gandalRNAseq,-0.05,0.21251
TLE1,hiPSC_NPC1,0.51,0.00704
TLE1,MtSinaiACC,0.14,0.28788
TLE1,MtSinaiDLPFC,0.17,0.43568
TLE1,MtSinaiMTA,0.04,0.79668
TLE1,MtSinaiTPA,0.24,0.08658
TLE1,Stanley,0.02,0.32349
TLE1,CommonMind_DLPFC,0.04,0.00732
TLE1,Deep_Neurons,0.04,0.67641
TLE1,Superficial_Neurons,0.06,0.56746
TLE1,Superficial_Deep_Neurons,0.11,0.50235
TLE1,Lewis_2017_L3,0.03,0.90337
TLE1,Lewis_2017_L5,-0.09,0.71032
TLE1,Lewis_2015_L3,-0.11,0.48996
TLE1,Lewis_2015_L5,0.24,0.13549
TLE1,barnesAll,0.11,0.34908
TLE1,barnesFemale,-0.08,0.4903
TLE1,barnesMale,0.27,0.18061
TLE1,Iwamoto_BA10_SCZ,0.17,0.12445
TLE1,Iwamoto_BA46_SCZ,0.12,0.42746
TLE1,MaycoxAll,-0.05,0.46025
TLE1,MaycoxFemale,-0.09,0.44373
TLE1,MaycoxMale,0.01,0.63313
TLE1,PietersenAllParvalbumin,-0.06,0.49759
TLE1,PietersenAllPyramidal,-0.03,0.60537
TLE1,PietersenFemaleParvalbumin,-0.08,0.33839
TLE1,PietersenFemalePyramidal,0.15,0.56432
TLE1,PietersenMaleParvalbumin,-0.04,0.74013
